StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,MTURK_ID,familiar,severity1,severity2,severity3,severity4,severity5,origin1,origin2,origin3,origin4,covidvax1,covidvax2,covidvax3,skep1,skep2,skep3,skep4,vaxeff_1,vaxeff_2,vaxeff_3,vaxeff_4,AC1,xeno1,xeno2,xeno3,xeno4,politics1,politics2,politics3,econ_1,econ_2,econ_3,AC2,Explain,Thoughts,Gender,Age,Ethnicity,Region,State,Rural,newshours,SocialIssues_1,FiscalIssues_1,FINAL_AC,Q81_First Click,Q81_Last Click,Q81_Page Submit,Q81_Click Count
4/17/20 16:48,4/17/20 17:04,0,73.84.215.24,100,941,1,4/17/20 17:04,R_3fj8KQ3VdhM30Sf,,,,,26.59910583,-80.12840271,anonymous,EN,1,A1ZLMSH2TS8HWH,3,1,3,2,1,1,1,4,1,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,4,1,1,1,1,1,1,6,1,"Polio, smallpox and to a large extent measles, mumps and a few other diseases have been nearly eradicated with vaccines. That is enough proof to believe in science over right wing political thinking or anti-vaxxers that over emphasize weak anecdotal so called evidence.",none,1,65,1,3,Florida,5,15,2,2,1,17.713,17.713,23.775,1
4/17/20 16:54,4/17/20 17:04,0,191.96.97.58,100,582,1,4/17/20 17:04,R_qRepJRwoWWv1YGJ,,,,,41.84829712,-87.65170288,anonymous,EN,1,A2BEEFRJ9U6Y5U,5,2,1,7,5,1,7,6,5,3,7,7,3,2,4,3,1,5,6,6,3,1,7,6,6,5,6,6,4,4,6,1,1,the news i read,,1,26,2,2,ca,5,43,6,6,1,2.706,2.706,114.962,1
4/17/20 16:53,4/17/20 17:04,0,108.28.99.122,100,652,1,4/17/20 17:04,R_3kcTjLFWkW7jQDz,,,,,38.76789856,-77.45339966,anonymous,EN,1,A1KF29YME7XA87,5,1,1,1,1,1,1,5,2,1,1,1,1,2,4,1,1,3,7,1,1,1,1,1,1,1,5,1,2,7,1,1,1,I think CDC and WHO are trying really hard to stop the spread of virus and its unacceptable to call covid-19 the chinese virus that is straight up racism. I believe vaccination can prevent this.,,2,20,4,3,virginia,4,6,2,2,1,5.697,5.697,7.482,1
4/17/20 16:57,4/17/20 17:04,0,47.185.199.152,100,405,1,4/17/20 17:04,R_3jZE4Bsv8yB9imG,,,,,33.02870178,-96.68260193,anonymous,EN,1,A3DVK4S4GWP29M,4,4,2,6,6,4,5,2,5,4,5,5,4,6,5,3,4,3,5,6,4,1,3,5,4,6,5,4,2,6,4,3,1,good one,good one,1,27,1,4,NJ,4,35,6,5,1,33.372,40.65,41.73,3
4/17/20 16:57,4/17/20 17:04,0,174.55.77.72,100,440,1,4/17/20 17:04,R_XnBFDtkHnpV75st,,,,,39.95339966,-76.79419708,anonymous,EN,1,A2QZ5KE7HCMQYR,4,5,4,7,6,2,6,2,5,6,6,5,1,6,6,2,3,1,6,6,3,1,5,6,7,5,6,6,3,7,6,3,1,its better,good,1,28,1,3,PA,5,30,6,5,1,2.014,2.014,47.533,1
4/17/20 16:59,4/17/20 17:04,0,172.88.192.32,100,302,1,4/17/20 17:04,R_30o7bxYnDtG8yqg,,,,,33.90750122,-117.7865982,anonymous,EN,1,A3DUL880Y08G95,4,1,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,4,1,1,1,1,1,1,1,3,1,"There's no reason for scientists and medical experts to lie to us, so I will continue to follow their advice. I am a medical student and several of my family members are physicians, so we know how serious the situation is in hospitals and in the community. To say it isn't a big deal is stupid and irresponsible.",no,1,25,4,1,California,5,7,2,2,1,2.047,2.047,5.945,1
4/17/20 16:57,4/17/20 17:04,0,73.133.148.77,100,442,1,4/17/20 17:04,R_1NCHIlNzMYfODc0,,,,,39.25140381,-76.79789734,anonymous,EN,1,A2B6QY9KX3J3DB,5,3,7,2,1,4,1,7,7,7,7,1,4,3,6,6,5,6,5,1,5,1,4,7,6,6,7,1,3,6,3,4,1,"I believe covid 19 is a threat that should not be taken lightly but, at this point, we've saved more lives by making people stay home that could have gotten in a traffic accident than the lives the corona virus would have taken",no,1,25,1,4,MD,5,3,7,6,1,5.799,11.294,17.074,2
4/17/20 17:00,4/17/20 17:04,0,75.174.144.175,100,259,1,4/17/20 17:04,R_2ylnx8m5naTRr4Q,,,,,43.63389587,-116.2942047,anonymous,EN,1,A2MCRVU8I9VNHG,3,1,2,1,1,3,1,2,1,2,5,1,2,6,1,3,3,1,4,1,3,1,1,4,2,2,6,4,4,5,6,4,1,This is a very broad question. I answered based on the knowledge that I have at the moment and how I believe we should be behaving toward the threat.,no comments,1,42,1,1,Idaho,5,8,7,7,1,2.57,4.436,6.468,4
4/17/20 16:58,4/17/20 17:04,0,73.205.240.226,100,341,1,4/17/20 17:04,R_XpP4ocYWtlXko9P,,,,,27.31820679,-80.35240173,anonymous,EN,1,A1EYJNJFSRMDWW,4,1,3,1,1,1,4,2,4,2,1,2,1,2,2,1,1,2,1,1,1,1,2,2,4,2,2,2,2,2,4,2,1,"I think vaccines are effective in preventing diseases. I do not think we should reopen the economy unless it is very safe and we know not a lot of outbreaks will occur again and our healthcare system can handle it. I do generally trust doctors and scientists speaking about the coronavirus, the CDC and WHO",No,2,28,1,3,Florida,4,3,2,2,1,13.744,13.744,15.89,1
4/17/20 16:55,4/17/20 17:04,0,71.51.69.220,100,556,1,4/17/20 17:04,R_3FQmldtPvgvYZkI,,,,,29.01069641,-82.03549957,anonymous,EN,1,A1M1TSMJB12177,3,1,6,2,1,3,4,4,4,1,2,2,4,1,2,2,1,2,1,1,2,1,1,1,4,1,2,1,1,1,1,2,1,"Jut answered honestly, nothing more.",N.,1,62,1,3,Florida,5,10,1,2,1,0,0,12.726,0
4/17/20 16:46,4/17/20 17:04,0,100.11.230.62,100,1079,1,4/17/20 17:04,R_3MzpU7vi6c0jmZc,,,,,40.01719666,-75.08830261,anonymous,EN,1,A2XAL48RASWK5X,5,7,1,2,1,1,3,3,4,1,6,1,1,1,6,1,1,2,6,5,1,1,6,6,5,7,2,5,2,7,1,2,1,I responded with respect to practical cases.,None.,1,40,2,4,Pennsylvania,5,35,6,6,1,7.775,34.675,37.352,4
4/17/20 17:01,4/17/20 17:04,0,64.137.108.36,100,193,1,4/17/20 17:04,R_1oHErY1Gw18oHnv,,,,,37.75100708,-97.8219986,anonymous,EN,1,A295DPEV6DWJ4Y,4,5,4,5,2,6,6,4,5,5,6,5,2,2,7,3,3,3,5,4,2,0,2,6,2,5,6,5,5,5,6,2,1,the survey is very good,good survey,1,23,1,3,california,5,42,6,5,0,2.375,2.375,6.544,1
4/17/20 16:50,4/17/20 17:04,0,170.250.168.134,100,837,1,4/17/20 17:04,R_3IY4Mv3stbAumgO,,,,,25.8132019,-80.186203,anonymous,EN,1,A3H35QRODK1C4K,5,2,6,1,1,1,5,4,5,3,4,1,2,6,3,6,4,4,4,2,2,1,3,5,6,3,6,3,2,4,2,2,1,I really don't trust the government and how they are operating this country.,Thanks for the HIT!,1,25,2,3,FL,5,2,4,3,1,5.169,5.169,6.233,1
4/17/20 16:44,4/17/20 17:04,0,47.157.205.77,100,1209,1,4/17/20 17:04,R_2YgenRNZyRQ2xpK,,,,,33.86810303,-118.1831055,anonymous,EN,1,A2HUH7IJ8DZBY4,4,7,2,7,7,2,7,2,7,5,6,5,3,7,5,2,1,1,7,7,3,1,7,7,7,7,2,7,2,7,7,2,1,the current scenorio,interesting ,1,61,1,3,california,5,15,7,7,0,21.41,21.41,40.153,1
4/17/20 16:57,4/17/20 17:04,0,74.64.120.175,100,451,1,4/17/20 17:04,R_2SuU4k78Sw1mNSA,,,,,40.7828064,-73.97450256,anonymous,EN,1,A26CQM6HONTHLF,3,2,3,2,2,2,3,2,3,4,5,2,2,5,2,4,2,2,4,3,2,1,6,6,6,5,2,2,2,3,4,2,1,because that is the way i honestly feel right now,,1,39,1,4,new york,5,3,6,6,1,5.75,5.75,8.235,1
4/17/20 16:47,4/17/20 17:05,0,24.117.95.88,100,1032,1,4/17/20 17:05,R_324HHHLzGGbQOg1,,,,,35.32400513,-106.7098999,anonymous,EN,1,ALDTWSBKSF72Z,4,5,5,1,5,5,3,4,5,5,5,2,3,5,4,5,5,5,3,3,3,1,1,3,6,5,7,6,5,6,6,2,1,"I think the media is fear mongering for political purposes. We are getting conflicting information from different ""experts"" which shows they either don't have a full grasp on the situation or they are agenda driven. Some of the precautions in the beginning were reasonable but now we are being ordered to stay at home for longer and longer periods of time while people lose their jobs and businesses and politicians do little to help the average person. They are squabbling to add pork to stimulus bills for their special interest groups. Liberties are being denied, religious groups are being shut down even if reasonable precautions are taken and people are being fined for visiting family or arrested for playing in an open park. Meanwhile the numbers and predictions aren't adding up the way they told us they would, but they keep telling us it's going to get worse, just later than we thought and stay at home orders keep being extended. ",,2,33,1,1,New Mexico,5,3,5,6,1,18.084,19.967,24.795,2
4/17/20 16:56,4/17/20 17:05,0,73.246.61.72,100,527,1,4/17/20 17:05,R_ufRob4wz6y3UkZH,,,,,41.70829773,-87.97640228,anonymous,EN,1,A3D2DZNGK1MNDV,5,1,2,1,1,1,1,2,1,1,3,1,3,1,1,1,1,2,2,3,3,1,5,2,2,2,2,2,2,2,2,1,1,I don't think we should not stop social distancing as it helps us to not transmit the disease or to possibly get it ourselves.  I think this is a good measure to take.,None at this time.,2,50,1,2,Illinois,5,6,4,4,1,5.212,11.536,13.566,4
4/17/20 16:52,4/17/20 17:05,0,73.187.250.46,100,761,1,4/17/20 17:05,R_2cjsALfpfLiRJAc,,,,,40.03050232,-76.28330231,anonymous,EN,1,A3PGUPNMOU5BPW,3,3,3,3,3,5,2,2,4,2,5,5,3,3,3,3,3,2,5,2,2,1,4,3,5,5,5,3,3,5,5,3,1,I answered to the best of my ability. I believe Covid is a real threat.,Thanks,1,24,1,4,PA,4,3,3,3,1,1.211,2.922,7.047,2
4/17/20 16:54,4/17/20 17:05,0,104.173.49.192,100,655,1,4/17/20 17:05,R_sG8OQzcXaueCqFH,,,,,33.73379517,-116.9299011,anonymous,EN,1,A1L1S0IAPZB4MO,2,3,4,5,4,3,3,4,4,5,4,5,3,4,4,5,3,5,4,4,3,1,4,3,5,5,4,3,3,4,4,5,1,th,,2,28,1,1,ca,5,2,4,4,1,1.941,1.941,15.649,1
4/17/20 17:01,4/17/20 17:05,0,208.68.245.250,100,234,1,4/17/20 17:05,R_307dgjjWZs4NoY9,,,,,37.75100708,-97.8219986,anonymous,EN,1,A3I0ITCG0HKFFZ,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"I've been reading a lot of news, and I believe in science.",,2,38,4,1,California,5,10,2,2,1,3.638,5.955,6.232,2
4/17/20 16:53,4/17/20 17:05,0,162.206.15.180,100,692,1,4/17/20 17:05,R_1Nw57q36OA5nQjR,,,,,31.77749634,-106.490303,anonymous,EN,1,A1I0DV4B4MFQCL,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"From my personal experience of being vaccinated of from the experience of millions of others being vaccinated, I know that they work. Scientists and medical professionals go through years of schooling to understand the body, so they are more than trustful. The research they conduct also goes through vigorous testing to lessen any consequences. With the covid-19, seeing how quickly it spread nationally and locally, it is obvious that it is a serious thing, so the reactions by politicians for stay home measures is reasonable.",No.,1,32,1,1,Texas,5,2,1,1,1,20.522,20.522,29.67,1
4/17/20 16:54,4/17/20 17:05,0,67.220.17.74,100,645,1,4/17/20 17:05,R_1K84KfV5VYGtrxf,,,,,44.93989563,-93.25479889,anonymous,EN,1,A1G5PO0BLQPBJ7,5,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,I chose them on a logical basis and I fully back the scientific community and their research. I don't let fear and false information affect the way that I think. I don't rely on inklings or gut feelings to affect how I react toward a topic. I rely on trusted information that has been provided in an educated manner. ,None,1,31,4,2,Minnesota,5,7,2,3,1,9.117,9.117,14.674,1
4/17/20 16:48,4/17/20 17:05,0,71.11.234.50,100,1039,1,4/17/20 17:05,R_xxQ4BicZH0Gc6Ax,,,,,32.33900452,-97.41629791,anonymous,EN,1,A331PIELPNAN4A,4,7,1,5,6,2,5,1,6,6,5,6,1,6,6,3,1,2,7,6,3,0,6,6,5,7,7,6,3,5,7,2,0,yes,GOOD,1,35,2,2,5,4,6,6,6,1,3.821,3.821,7.988,1
4/17/20 16:59,4/17/20 17:05,0,205.185.222.177,100,373,1,4/17/20 17:05,R_2v7FRuKONmTnAt6,,,,,37.75100708,-97.8219986,anonymous,EN,1,A1DDD3OVDS6LB8,3,7,6,3,2,3,2,1,6,2,7,7,3,3,5,7,5,1,7,7,7,1,1,4,7,2,1,3,5,4,7,6,1,I JUST MY ANSWER BASED ON WHAT I HAVE READ AND SAW ON THE NEWS,N/A,1,32,1,2,FLORIDA,5,40,5,5,1,27.871,27.871,29.579,1
4/17/20 16:54,4/17/20 17:05,0,73.70.246.208,100,685,1,4/17/20 17:05,R_2tMxNvKAnjBUnc3,,,,,38.34669495,-121.9519043,anonymous,EN,1,A37T1MVUL5YIC0,3,2,6,2,2,2,1,4,3,2,6,1,3,4,3,3,3,4,3,3,3,1,1,4,2,1,4,3,1,5,3,2,1,"Because for the most part I trust people to do the right thing which includes the CDC and WHO, however, when politics get involved all bets are foo, making it hard to be certain who to trust.",no,2,62,1,1,california,5,2,3,3,1,21.174,21.174,23.812,1
4/17/20 16:57,4/17/20 17:05,0,173.26.126.7,100,500,1,4/17/20 17:05,R_UtFfzCQdNyAW1XP,,,,,40.81129456,-91.11560059,anonymous,EN,1,A2DJ95HY0IJ82H,5,1,2,1,1,1,2,5,6,2,1,1,1,2,1,3,2,2,3,1,1,1,2,5,5,6,1,1,1,1,1,2,1,The coronavirus is a very serious illness. I can't understand how certain politicians are more concerned with reopening the government over the lives of people!. ,Thank you for this opportunity,2,67,1,2,Iowa,5,35,2,1,1,13.833,13.833,15.717,1
4/17/20 16:59,4/17/20 17:05,0,172.101.4.226,100,381,1,4/17/20 17:05,R_1N9ztpjEqH0LAke,,,,,44.20700073,-69.78579712,anonymous,EN,1,A3EEGNK5UKN9KE,4,1,2,1,1,1,2,2,2,3,1,1,2,2,2,2,1,2,2,2,2,1,2,4,2,2,1,2,2,2,3,3,1, I think the virus is a real threat.  It was created naturally not in a lab.  I think some politicians have downplayed the seriousness of the virus which is a real danger to people.  I do what the company to get back to normal as soon as possible but only when it is safe.,no,1,50,1,4,Maine,4,7,2,3,1,4.353,4.353,6.122,1
4/17/20 16:54,4/17/20 17:05,0,173.86.90.215,100,658,1,4/17/20 17:05,R_1n8wsHTbGYB63ES,,,,,44.4960022,-92.86399841,anonymous,EN,1,A1TLA2HZF40BT2,2,6,3,5,6,2,6,1,7,6,6,5,2,6,7,3,2,1,6,6,2,0,6,6,5,7,7,6,1,7,6,2,1,it is an padamic year for all the people through out the world about COVID19 it is worst disaster in this year,i used to say that we have to keep distent from one to another for safety,2,18,1,3,texes,5,8,6,6,0,12.738,12.738,16.067,1
4/17/20 16:46,4/17/20 17:05,0,69.47.24.120,100,1162,1,4/17/20 17:05,R_3Poxr9jg9NWXG9e,,,,,41.66239929,-87.85209656,anonymous,EN,1,A5DZDONM2Y082,3,2,2,1,1,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,3,1,"I answered the way I did because my responses were my honest thoughts and feelings, or what I believe to be factual. I do not know everything about coronavirus, but I answered using the knowledge that I do have at this time.","I have no other comments, thank you!",2,39,1,2,Illinois,5,7,2,2,1,41.976,41.976,47.393,1
4/17/20 16:59,4/17/20 17:05,0,107.77.204.190,100,351,1,4/17/20 17:05,R_3LbRaoXVHpfFDoR,,,,,39.98429871,-75.22660065,anonymous,EN,1,A3D4Q0E4RUU0VP,5,2,6,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,1,2,2,2,2,2,4,1,"I am very serious about science and the importance of vaccines. I believe they are critical to prevent wide spread disease. I do not believe covid 19 has been overplayed, it’s a very serious disease that could have killed millions more if social distancing hasn’t been put into place.",No,2,32,1,4,Maryland ,5,10,2,3,1,5.383,11.801,12.409,3
4/17/20 16:56,4/17/20 17:05,0,97.68.111.106,100,562,1,4/17/20 17:05,R_2Cs8t5srFIdIXiC,,,,,28.30560303,-81.41970062,anonymous,EN,1,A1Y0Y6U906ABT5,4,3,7,1,1,2,3,6,5,4,4,2,3,5,5,4,4,2,3,3,2,1,2,1,5,4,5,2,3,3,3,3,1,There are checks to do to see if people are risking citizens with he virus.  A ban on immigration is overboard. ,none,2,40,2,3,florida,5,1,5,5,1,18.452,18.452,19.777,1
4/17/20 16:57,4/17/20 17:05,0,47.196.121.228,100,537,1,4/17/20 17:05,R_1hGv4oX1D8vu87S,,,,,27.90319824,-82.29109955,anonymous,EN,1,A16184N1RO5OJV,3,2,1,1,1,3,2,2,4,2,2,1,1,2,1,2,1,2,6,2,2,1,2,1,2,1,1,1,1,1,3,4,1,"I don't think anyone want this pandemic to happen so I don't think it is planned to threaten any political parties or leaders. I think vaccine might help although not 100% able to protect someone against this virus. Just like other flu virus, this virus might be able to do same and it is hard to find the vaccine.","Thanks
",2,39,4,3,Florida,5,2,4,4,1,11.078,11.078,12.402,1
4/17/20 16:58,4/17/20 17:06,0,72.221.114.234,100,474,1,4/17/20 17:06,R_rqkI05oSvjgaKM9,,,,,41.88600159,-71.34570313,anonymous,EN,1,A3HZFB2JLF3JMY,4,5,4,5,4,5,4,3,5,3,4,4,3,5,4,4,3,3,6,4,3,1,5,5,6,4,6,4,2,6,6,3,1,Because I feel like this was how I was feeling ,n.a but I really hope to see a bonus with this for my time,3,32,1,4,RI,4,40,3,5,1,15.486,17.649,19.545,3
4/17/20 17:00,4/17/20 17:06,0,76.20.214.200,100,333,1,4/17/20 17:06,R_3ozignTndHWLef7,,,,,33.89920044,-84.85720062,anonymous,EN,1,A28L1K6D8QUCML,5,7,1,1,1,1,1,3,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,7,5,3,5,1,1,5,7,1,1,My spouse was just laid off so I am ready for businesses to open up again,no comments,2,44,1,3,Georgia,4,10,5,7,1,8.138,8.138,9.437,1
4/17/20 17:00,4/17/20 17:06,0,108.94.145.194,100,341,1,4/17/20 17:06,R_3Du2JIpLLJlT8L9,,,,,30.03179932,-89.97119904,anonymous,EN,1,A2WNTI69VVVWMZ,4,1,4,1,2,1,1,3,3,1,1,1,1,1,1,2,1,1,1,1,2,1,1,3,5,1,1,1,1,1,2,2,1,I answered the way I did because I am very concerned about COVID-19 and the health of my family.,,1,24,4,3,Louisiana,5,3,2,2,1,4.005,4.005,8.75,1
4/17/20 17:00,4/17/20 17:06,0,184.88.23.210,100,314,1,4/17/20 17:06,R_3sd02jRJqL4Sav6,,,,,28.55310059,-81.75969696,anonymous,EN,1,A2AXK6JB60B8SY,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,I don't believe conspiracy theorists. I read factual information and am well educated. I have a biology degree and understand how viruses are transmitted and the effectiveness of vaccines. Those who deny their success are ignorant.,No,2,38,1,3,Florida,4,25,1,1,1,8.417,9.234,9.987,2
4/17/20 16:58,4/17/20 17:06,0,98.245.232.164,100,476,1,4/17/20 17:06,R_2co4dpallXekcGX,,,,,39.65620422,-104.7865982,anonymous,EN,1,AAZDCRLYQ3UMH,5,7,1,1,1,3,4,2,4,1,1,1,2,1,1,1,1,5,4,1,4,1,1,1,6,2,7,1,1,3,1,1,1,"I believe in scientists and doctors when it comes to them studying virus, they went to school and would be the most educated when it comes to outbreaks. But for politicians, they are not qualified AT ALL. They should not be providing any medical assistance or advice. so far, I have seen them using this outbreak for political gain and what is worse is they are not benefiting from the economy due to the shelter in place. ",I think this study is a great idea to get other peoples response based upon their cultural diversity. ,2,26,6,2,Utah,5,25,1,3,1,11.752,12.489,12.826,2
4/17/20 16:59,4/17/20 17:06,0,135.26.178.30,100,402,1,4/17/20 17:06,R_12eVm5sEEowIR9x,,,,,39.4848938,-88.18049622,anonymous,EN,1,A1RVMADIZE3BXK,4,1,3,1,1,1,5,3,5,3,1,1,2,2,1,2,2,1,1,1,2,1,2,5,6,6,5,1,1,1,1,1,1,I answered based on my beliefs and knowledge surrounding the virus,No thank you,2,35,1,2,Illinois,4,10,6,6,1,13.119,13.119,15.763,1
4/17/20 16:59,4/17/20 17:06,0,108.2.173.195,100,424,1,4/17/20 17:06,R_2RVQlRWhSAZSL10,,,,,40.04429626,-75.64720154,anonymous,EN,1,A13T1T1VPOCMD3,5,3,4,1,1,3,7,7,7,7,7,4,6,7,7,6,4,6,7,5,4,1,4,7,7,7,7,1,1,7,5,1,1,"There is an infectious disease lab in Wuhan, China, and nowhere else near that area.  It was planted to reboot the world economy.  In America, it is affecting the immune deficient, diabetics, and overweight individuals.","Take Vitamin D, C, and zinc.  Make sure to walk around, drink more water, and reduce sugar intake.  Big brands are going to want to make you feel miserable so that you spend more.  You are better than that.",2,40,1,4,PA,5,10,6,6,1,2.687,6.678,8.925,4
4/17/20 16:59,4/17/20 17:06,0,76.255.28.176,100,385,1,4/17/20 17:06,R_aYs2lk6cv8MMXu1,,,,,43.12049866,-89.35230255,anonymous,EN,1,A2AX87SLDUR59H,4,1,2,2,1,1,3,3,3,2,2,2,2,2,2,2,2,4,6,3,2,1,2,2,2,1,6,2,1,2,2,3,1,"My family is taking this pandemic very seriously, and I am angry that people are risking more lives by not distancing and spreading misinformation.  ",,1,36,1,2,Wisconsin,5,40,2,2,1,11.366,11.366,12.559,1
4/17/20 16:57,4/17/20 17:06,0,71.235.109.233,100,513,1,4/17/20 17:06,R_0GJtQ9r86O6t3Ut,,,,,42.48100281,-71.15630341,anonymous,EN,1,A17KIXJGFCB7ZQ,4,1,2,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,"I believe that COVID19 is a huge risk and we should do everything possible to stop its spread. Staying inside and social distancing are crucial and we can't sacrifice human lives for the sake of the economy. Also, vaccines are very necessary and anyone against vaccinations is an idiot.","No, it was a good study.",2,30,1,4,Massachusetts,5,20,1,1,1,6.545,6.545,8.51,1
4/17/20 17:00,4/17/20 17:06,0,50.108.93.169,100,378,1,4/17/20 17:06,R_3NyOmYSQR5JCRRA,,,,,42.84159851,-84.58170319,anonymous,EN,1,A1GV1WGA3W6CLG,5,5,6,2,1,1,1,3,1,2,5,1,1,2,2,1,1,2,2,2,6,1,1,1,2,1,5,2,1,1,4,2,1,I rely on the science as opposed to the politics. We need to follow the recommended guidelines as painful as they may be and gradually get back to normal.,"Be aware that for question: ""Vaccines are one of the most effective medical treatments.""  that vaccines are *not* treatments but preventative measures.",1,55,1,2,Michigan,4,5,3,5,1,5.038,5.038,7.574,1
4/17/20 16:56,4/17/20 17:06,0,159.118.62.108,100,613,1,4/17/20 17:06,R_2xRwIJGffo58tsm,,,,,31.17689514,-90.4016037,anonymous,EN,1,AXXDR39CZXQX0,5,1,1,1,1,1,6,7,7,4,5,1,1,7,5,4,1,5,7,6,1,1,7,2,7,7,7,1,1,1,7,1,1,I'm truly believe the coronavirus is a serious threat.,stay safe <3,1,28,2,3,Mississippi,5,13,7,7,1,8.397,8.397,10.189,1
4/17/20 16:58,4/17/20 17:06,0,75.53.177.68,100,481,1,4/17/20 17:06,R_3kdGocG10BHDMiT,,,,,37.69760132,-121.0368958,anonymous,EN,1,A36ADZHZFFDEQA,4,3,2,1,1,2,2,5,2,1,5,2,4,2,3,2,2,5,4,2,5,1,2,4,2,1,4,2,2,2,2,4,1,"Coronavirus is a serious and threatening illness.  We should all be aware and be careful.  Practice social distancing, stay at home, wash hands frequently.  I believe in the scientists and doctors more than politicians because they seem not be able to make up their minds. ","be safe
thank you",2,62,4,1,CA,5,8,5,5,1,6.465,6.465,7.812,1
4/17/20 16:59,4/17/20 17:06,0,67.167.249.88,100,425,1,4/17/20 17:06,R_2PuQ1yOlRLSo9Qk,,,,,41.97779846,-88.20179749,anonymous,EN,1,A2JKETV64OU7DY,4,2,5,2,2,2,4,4,4,4,6,4,5,6,4,5,5,2,5,2,4,1,2,4,6,5,6,4,3,5,4,2,1,Because I used my best judgement. Some of the questions were very complicated so I felt between on them.,Nope,1,37,1,2,Illinois,5,7,3,3,1,38.476,38.476,39.98,1
4/17/20 16:57,4/17/20 17:06,0,67.245.112.210,100,563,1,4/17/20 17:06,R_OOImo9dgyJYHOmd,,,,,40.751297,-73.82440186,anonymous,EN,1,A1CE2XPYCDRHVZ,4,1,3,1,1,1,2,3,4,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,5,2,1,1,1,1,1,1,1,"I am very pro-vaccination and noticed a lot of questions asking if I were against them.  I think the economy should be restarted as soon as possible, but no sooner than this outbreak being resolved.",,2,43,1,4,New York,5,20,2,3,1,3.343,3.343,17.524,1
4/17/20 16:55,4/17/20 17:06,0,108.88.55.185,100,672,1,4/17/20 17:06,R_WCzJjUDyZKUSDzb,,,,,34.27400208,-92.09100342,anonymous,EN,1,A2QBBJCOCZPTYR,4,3,5,1,3,4,6,7,7,5,2,1,3,5,4,4,4,3,3,1,3,1,1,5,5,7,6,5,4,4,3,1,1,"I believe the virus was made in a lab, China was experimenting with what would happen.  The WHO is totally involved with China.  We should get the economy started back but very cautiously, with social distancing in place.",None,2,65,1,3,Arkansas,4,15,6,4,1,25.222,32.49,33.674,3
4/17/20 16:57,4/17/20 17:06,0,74.70.155.228,100,579,1,4/17/20 17:06,R_acamHzgbzWPS53z,,,,,42.84820557,-73.78630066,anonymous,EN,1,A2SIXZ1CBR3BK6,4,6,1,6,7,1,6,2,7,7,7,7,2,6,7,2,1,1,6,6,1,1,6,7,6,7,6,7,2,6,7,1,1,all so nice,all so nice,1,35,1,1,new york,4,5,6,6,0,5.701,72.41,74.6,18
4/17/20 17:01,4/17/20 17:06,0,104.254.218.126,100,318,1,4/17/20 17:06,R_28UTJTCgl7qUA5g,,,,,40.32279968,-86.88809967,anonymous,EN,1,AI46QXF9WCXNB,5,2,1,1,1,1,2,6,6,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,4,2,1,1,1,2,1,3,1,"I am 38 years old but I am in the high risk category. I am willing to do whatever I have to, to avoid getting the coronavirus. People of all ages are getting sick and not just sick but very very ill. I think people need to take this more seriously. I think the coronavirus is a serious threat to ALL americans.",,2,38,1,2,Indiana,5,5,7,6,1,2.94,10.182,11.993,4
4/17/20 16:57,4/17/20 17:06,0,75.177.149.100,100,581,1,4/17/20 17:06,R_0qd2T6taOW7aETv,,,,,35.78019714,-78.48609924,anonymous,EN,1,A2KED6T6BO622W,5,5,6,1,1,4,2,7,6,5,2,1,2,6,5,4,3,2,2,1,2,1,2,7,7,7,7,5,6,7,7,1,1,"I have heard so much about the virus the past couple of months.  I think the severity of the virus has been over estimated,  and the threat to the economy is greater.",No more comments.,2,50,1,3,North Carolina,5,10,4,6,1,8.744,9.474,10.342,2
4/17/20 17:01,4/17/20 17:06,0,75.38.182.192,100,352,1,4/17/20 17:06,R_0VZc7rfsbPFPsM9,,,,,42.56860352,-83.06680298,anonymous,EN,1,AHGDYNKOKJWFJ,4,3,7,3,3,3,2,2,7,5,5,3,3,6,5,6,3,3,5,3,3,1,5,6,6,6,5,5,5,6,5,1,1,I answered based on my own knowledge and opinions.,No,1,33,1,2,MI,5,10,5,6,1,7,7,7.98,1
